1502
105

10.819962	106.698637
10.783267	106.675843
10.735453	106.673198
10.864284	106.734470
10.744483	106.673028
10.807386	106.690652
10.844648	106.775784
10.797705	106.656925
10.789334	106.658667
10.744377	106.673402
10.845150	106.609499
10.760861	106.691165
10.772752	106.684488
10.739601	106.704322
10.786266	106.726226
10.742960	106.668420
10.745334	106.629833
10.800397	106.677534
10.779357	106.676045
10.827238	106.693001
10.843417	106.727108
10.807141	106.690587
10.800644	106.720992
10.804181	106.692802
10.807141	106.690587
10.759530	106.666008
10.806295	106.639048
10.772110	106.695684
10.745358	106.663177
10.783267	106.675843
10.785716	106.651019
10.785851	106.774033
10.817777	106.697838
10.789334	106.658667
10.808962	106.666047
10.844648	106.775784
10.877585	106.801620
10.820237	106.708128
10.789991	106.627817
10.762431	106.630021
10.844165	106.666339
10.785596	106.601014
10.785586	106.601027
10.781054	106.645121
10.755768	106.654896
10.770200	106.638571
10.791279	106.714814
10.754195	106.616917
10.778223	106.681134
10.754201	106.617345
10.768870	106.687518
10.756832	106.704565
10.789991	106.627817
10.864018	106.804749
10.791706	106.702430
10.912555	106.648726
10.787975	106.752668
10.740643	106.642367
10.769204	106.641195
10.798960	106.660011
10.781244	106.685884
10.741853	106.669997
10.871964	106.743517
10.887757	106.768260
10.787363	106.698488
10.807677	106.664992
10.739293	106.704261
10.776295	106.671586
10.810403	106.754725
10.864018	106.804749
10.736196	106.671154
10.810403	106.754725
10.754194	106.699212
10.787984	106.752721
10.754080	106.617438
10.769546	106.686392
10.751048	106.696375
10.785941	106.773997
10.756804	106.704614
10.768770	106.699313
10.749377	106.696793
10.827685	106.714453
10.849924	106.752983
10.735671	106.718295
10.814689	106.726919
10.771507	106.669006
10.694670	106.680917
10.786636	106.673526
10.844664	106.644247
10.764173	106.660755
10.739293	106.704261
10.838579	106.831859
10.800398	106.789488
10.744620	106.684305
10.773219	106.624412
10.777732	106.649984
10.754578	106.654822
10.753170	106.692707
10.751048	106.696375
10.800072	106.632460
10.777019	106.652391
10.874280	106.611884
10.854120	106.641507
10.740643	106.642367
10.805710	106.622457

10.802326	106.735724
10.795445	106.744336
10.776896	106.751574
10.706624	106.619616
10.803116	106.628891
10.877300	106.597240
10.767212	106.699736
10.805283	106.665240
10.797089	106.640793
10.788494	106.719410
10.756604	106.702482
10.798751	106.720034
10.804884	106.692034
10.751338	106.665715
10.764324	106.707348
10.807681	106.682681
10.795428	106.808142
10.839861	106.646702
10.781456	106.670358
10.795978	106.706367
10.727126	106.733947
10.812956	106.710173
10.735113	106.691257
10.773171	106.752562
10.762606	106.617820
10.794971	106.642935
10.820365	106.675655
10.820374	106.675650
10.820766	106.675241
10.794093	106.637995
10.769695	106.618775
10.769786	106.618758
10.772128	106.607301
10.799965	106.642010
10.750540	106.680221
10.846955	106.754380
10.792259	106.698149
10.742701	106.644724
10.754714	106.666297
10.750635	106.680173
10.792479	106.681747
10.796030	106.605841
10.831252	106.705541
10.760716	106.638882
10.857045	106.757590
10.730234	106.650370
10.778823	106.688462
10.808869	106.671130
10.811808	106.669705
10.746269	106.662102
10.748772	106.703379
10.769595	106.692372
10.940151	106.865356
10.717224	106.699826
10.748726	106.703463
10.794789	106.744642
10.752487	106.720538
10.805881	106.716371
10.826190	106.722384
10.744377	106.673402
10.743684	106.707996
10.823711	106.725508
10.824969	106.728097
10.824998	106.728138
10.856056	106.753340
10.797106	106.686900
10.799981	106.651329
10.845153	106.663924
10.810136	106.669397
10.833501	106.687210
10.852948	106.659459
10.785699	106.651177
10.761413	106.592003
10.723670	106.735566
10.762381	106.666779
10.846427	106.646323
10.798830	106.696479
10.832335	106.672803
10.750415	106.732221
10.740158	106.684461
10.768726	106.699357
10.768726	106.699357
10.790917	106.671608
10.790361	106.666173
10.755100	106.597153
10.749524	106.718742
10.790543	106.697055
10.787352	106.685177
10.723016	106.736017
10.851688	106.671594
10.832997	106.593679
10.804174	106.707698
10.804193	106.707745
10.779356	106.620419
10.809017	106.671091
10.757298	106.629648
10.779249	106.689340
10.729357	106.723386
10.777473	106.602522
10.777404	106.602537
10.794955	106.651655
10.807643	106.681020
10.854061	106.651629
10.798900	106.689601
10.791790	106.699907
10.772744	106.699873
10.802273	106.721709
10.770227	106.690537
10.763236	106.783307
10.764058	106.782203
10.763236	106.783307
10.788186	106.630773
10.771339	106.693831
10.861839	106.610957
10.799058	106.696208
10.772775	106.583630
10.834526	106.680150
10.772469	106.703113
10.740840	106.637456
10.807142	106.718574
10.771300	106.649389
10.803009	106.647070
10.740715	106.637320
10.837858	106.728575
10.806618	106.730121
10.778380	106.690986
10.785450	106.764119
10.785522	106.764093
10.809148	106.672696
10.809097	106.672561
10.794222	106.678788
10.771407	106.687905
10.770707	106.700266
10.794674	106.708940
10.843536	106.661334
10.778576	106.680392
10.787352	106.654905
10.732157	106.617559
10.761809	106.687102
10.759377	106.666673
10.843336	106.730943
10.799417	106.640817
10.785586	106.601027
10.868217	106.628349
10.780574	106.702134
10.857006	106.666520
10.772054	106.656435
10.752595	106.611144
10.802946	106.642495
10.761996	106.707744
10.832136	106.678373
10.866165	106.840873
10.763442	106.705061
10.848718	106.746905
10.853170	106.811526
10.853183	106.811581
10.747517	106.619996
10.797969	106.691103
10.871411	106.683186
10.690418	106.702756
10.752582	106.671956
10.801917	106.652249
10.757319	106.653416
10.833932	106.689475
10.833932	106.689475
10.754924	106.608880
10.762464	106.616110
10.858683	106.652236
10.763165	106.646501
10.767519	106.696172
10.767519	106.696172
10.763473	106.690661
10.783583	106.682503
10.792612	106.691154
10.809306	106.627676
10.812461	106.758967
10.753151	106.671776
10.812103	106.624841
10.807849	106.704512
10.785519	106.604253
10.755929	106.645642
10.760994	106.638240
10.775761	106.688029
10.797303	106.702798
10.797676	106.703611
10.816346	106.711415
10.826974	106.639724
10.802144	106.651067
10.782240	106.691867
10.747671	106.690784
10.796967	106.711097
10.796915	106.712191
10.738914	106.658623
10.806780	106.648363
10.782407	106.690769
10.790102	106.622340
10.794380	106.622277
10.765516	106.694695
10.790223	106.691778
10.736766	106.640655
10.772133	106.697125
10.785603	106.752594
10.805008	106.632520
10.836435	106.603846
10.838194	106.601748
10.832756	106.634255
10.808465	106.704663
